Name,Link,Class
dataset_cars/output_image171.png,https://www.usnews.com/object/image/0000018d-1412-d47e-a7cf-751fa8a60001/2023-nissan-leaf-38-source-1.jpg?update-time=1705438782673&size=responsiveGallery,car
dataset_cars/output_image172.png,https://www.usnews.com/object/image/0000018d-3d76-d260-a3bf-7dffc34e0000/2023-nissan-murano-2-1.jpg?update-time=1706133209595&size=responsiveGallery,car
dataset_cars/output_image173.png,https://www.usnews.com/object/image/0000018c-2176-de39-af9f-39777f200000/01-2024-nissan-pathfinder-angular-front-jms.JPG?update-time=1701704970524&size=responsiveGallery,car
dataset_cars/output_image174.png,https://www.usnews.com/object/image/0000018d-141e-d8ac-a9ff-b73f1a800000/my24-nissan-rogue-1.jpg?update-time=1705439532941&size=responsiveGallery,car
dataset_cars/output_image175.png,https://www.usnews.com/object/image/0000018d-effe-d20d-a9ef-efffce830000/24-titan-1-1.jpg?update-time=1709128469630&size=responsiveGallery,car
dataset_cars/output_image176.png,https://cars.usnews.com/static/images/Auto/custom/15645/2024_Nissan_Versa_1.jpg,car
dataset_cars/output_image177.png,https://cars.usnews.com/static/images/Auto/custom/15570/2024_Nissan_Z_Angular_Front_1.jpg,car
dataset_cars/output_image178.png,https://www.usnews.com/object/image/0000018c-d59e-d87c-a9ec-fdbf0f050001/01-2024-polestar-2-angular-front-jmv.JPG?update-time=1704393724983&size=responsiveGallery,car
dataset_cars/output_image179.png,https://cars.usnews.com/static/images/Auto/custom/15298/2024_Porsche_Boxster_1.jpg,car
dataset_cars/output_image180.png,https://cars.usnews.com/static/images/Auto/custom/15297/2024_Porsche_Cayman_1.jpg,car
dataset_cars/output_image181.png,https://www.usnews.com/object/image/0000018c-5e50-def9-afbc-df790df90001/2023-porsche-911-12.jpg?update-time=1702389353135&size=responsiveGallery,car
dataset_cars/output_image182.png,https://cars.usnews.com/static/images/Auto/custom/15278/2024_Porsche_Cayenne_Hybrid_1.jpg,car
dataset_cars/output_image183.png,https://cars.usnews.com/static/images/Auto/custom/15279/2024_Porsche_Cayenne_1.jpg,car
dataset_cars/output_image184.png,https://www.usnews.com/object/image/0000018d-56fd-dbe8-a9ed-56ffbd600001/s21-4035-fine.jpg?update-time=1706561486030&size=responsiveGallery,car
dataset_cars/output_image185.png,https://www.usnews.com/object/image/0000018d-fbc9-d3c9-afcd-fbdb68fd0001/s24-0160-fine.jpg?update-time=1709326296604&size=responsiveGallery,car
dataset_cars/output_image186.png,https://www.usnews.com/object/image/0000018b-ecfe-d2d1-a9db-fcffc4ad0000/rm024-001fn.jpg?update-time=1700488201146&size=responsiveGallery,car
dataset_cars/output_image187.png,https://www.usnews.com/object/image/0000018d-f56c-d84d-adaf-f5fdda0d0001/rm024-006tf.jpg?update-time=1709219567560&size=responsiveGallery,car
dataset_cars/output_image188.png,https://www.usnews.com/object/image/0000018d-d120-d989-a3dd-fbf59b860001/2022-rivian-r1s-04.jpg?update-time=1708613322477&size=responsiveGallery,car
dataset_cars/output_image189.png,https://www.usnews.com/object/image/0000018d-f6bb-d1d5-a79f-ffbbd7230000/2022-rivian-r1t-14.jpg?update-time=1709241521432&size=responsiveGallery,car
dataset_cars/output_image190.png,https://cars.usnews.com/static/images/Auto/custom/15314/2024_Subaru_Ascent_1.jpg,car
dataset_cars/output_image191.png,https://www.usnews.com/object/image/0000018d-fbc4-ddec-a3fd-fbef36060000/24my-brzts-sicily-15.jpg?update-time=1709325955781&size=responsiveGallery,car
dataset_cars/output_image192.png,https://www.usnews.com/object/image/0000018c-5f1b-dc6c-aded-ffbff45a0000/01-2024-subaru-crosstrek-angular-front-jmv.JPG?update-time=1702496758393&size=responsiveGallery,car
dataset_cars/output_image193.png,https://cars.usnews.com/static/images/Auto/custom/15563/2024_Subaru_Forester_1.jpg,car
dataset_cars/output_image194.png,https://www.usnews.com/object/image/0000018c-5f10-dc6c-aded-ffbc8dd50000/https-cars-dms-usnews-com-static-uploads-images-auto-custom-15240-original-2024-subaru-impreza-angular-front-1.jpg?update-time=1682359512000&size=responsiveGallery,car
dataset_cars/output_image195.png,https://cars.usnews.com/static/images/Auto/custom/15263/2024_Subaru_Legacy_1.jpg,car
dataset_cars/output_image196.png,https://www.usnews.com/object/image/0000018d-481c-d9f2-afed-fe3ea2760000/01-2024-subaru-outback-angular-front-jmv.JPG?update-time=1706311922130&size=responsiveGallery,car
dataset_cars/output_image197.png,https://www.usnews.com/object/image/0000018d-7ee6-dfd3-a5dd-7fe7a8430000/24my-solterra-6.jpg?update-time=1707231061347&size=responsiveGallery,car
dataset_cars/output_image198.png,https://www.usnews.com/object/image/0000018e-0f89-ded8-a5af-efffd04b0000/24my-wrx-tr-sicily-30.jpg?update-time=1709657672974&size=responsiveGallery,car
dataset_cars/output_image199.png,https://www.usnews.com/object/image/0000018d-5705-dbe9-a7ad-5797c2560001/model3-53.jpg?update-time=1706562011683&size=responsiveGallery,car
dataset_cars/output_image200.png,https://www.usnews.com/object/image/0000018d-a43a-dcce-adfd-b53ebb720000/models-70.jpg?update-time=1707857328487&size=responsiveGallery,car
dataset_cars/output_image201.png,https://www.usnews.com/object/image/0000018d-479e-d889-a5fd-effe144b0000/modely-76.jpg?update-time=1706303557860&size=responsiveGallery,car
dataset_cars/output_image202.png,https://www.usnews.com/object/image/0000018d-48ae-d728-addd-ccafc1da0000/01-2024-toyota-4runner-angular-front-jmv.JPG?update-time=1706321468060&size=responsiveGallery,car
dataset_cars/output_image203.png,https://www.usnews.com/object/image/0000018d-e73f-d37f-a1bf-efbf398d0000/2024-bz4x-xle-fwd-windchillpearl-002.jpg?update-time=1708981696057&size=responsiveGallery,car
dataset_cars/output_image204.png,https://cars.usnews.com/static/images/Auto/custom/15547/2024_Toyota_Camry_1.jpg,car
dataset_cars/output_image205.png,https://cars.usnews.com/static/images/Auto/custom/15548/2024_Toyota_Camry_Hybrid_1.jpg,car
dataset_cars/output_image206.png,https://www.usnews.com/object/image/0000018c-5f0b-dc6c-aded-ffbf2d960000/https-cars-dms-usnews-com-static-uploads-images-auto-custom-15294-original-2024-toyota-corolla-angular-front-1.jpg?update-time=1693333947000&size=responsiveGallery,car
dataset_cars/output_image207.png,https://www.usnews.com/object/image/0000018c-5f03-dc6c-aded-ffbfc3080000/https-cars-dms-usnews-com-static-uploads-images-auto-custom-15549-original-2024-toyota-corolla-hybrid-1.jpg?update-time=1699470868000&size=responsiveGallery,car
dataset_cars/output_image208.png,https://www.usnews.com/object/image/0000018c-5efe-dc6c-aded-fffe0d2d0000/https-cars-dms-usnews-com-static-uploads-images-auto-custom-15313-original-2024-toyota-corolla-cross-angular-front-1.jpg?update-time=1698684278000&size=responsiveGallery,car
dataset_cars/output_image209.png,https://www.usnews.com/object/image/0000018d-22a3-de68-afaf-2ebfeaa60001/24-toyota-corolla-cross-hybrid-ext1.jpg?update-time=1705683308277&size=responsiveGallery,car
dataset_cars/output_image210.png,https://cars.usnews.com/static/images/Auto/custom/15602/2024_Toyota_Crown_1.jpg,car
dataset_cars/output_image211.png,https://www.usnews.com/object/image/0000018d-d650-d8b1-a38f-fe7db6680000/2024-gr-corolla-core-supersonicred-006.jpg?update-time=1708697629432&size=responsiveGallery,car
dataset_cars/output_image212.png,https://www.usnews.com/object/image/0000018c-8de1-d568-abaf-dfe99e6b0000/1-2024-toyota-grand-highlander-angular-front-ns.JPG?update-time=1703187548341&size=responsiveGallery,car
dataset_cars/output_image213.png,https://www.usnews.com/object/image/0000018b-f2ce-df5f-abcf-f2ffa7000001/24-toyota-grand-highlander-hv-ext1.jpg?update-time=1700586003431&size=responsiveGallery,car
dataset_cars/output_image214.png,https://cars.usnews.com/static/images/Auto/custom/15616/2024_Toyota_Highlander_1.jpg,car
dataset_cars/output_image215.png,https://cars.usnews.com/static/images/Auto/custom/15617/2024_Toyota_Highlander_Hybrid_1.jpg,car
dataset_cars/output_image216.png,https://cars.usnews.com/static/images/Auto/custom/15604/2023_Toyota_Prius_Angular_Front_1.jpg,car
dataset_cars/output_image217.png,https://www.usnews.com/object/image/0000018d-6178-d529-a3ed-67fd75640001/2024-priusprime-xse-supersonicred-h-1.jpg?update-time=1706737300354&size=responsiveGallery,car
dataset_cars/output_image218.png,https://www.usnews.com/object/image/0000018d-77dc-d3f0-afcf-f7fc76b50000/01-2024-toyota-rav4-angular-front-jmv.JPG?update-time=1707113101470&size=responsiveGallery,car
dataset_cars/output_image219.png,https://cars.usnews.com/static/images/Auto/custom/15607/2024_Toyota_RAV4_Hybrid_1.jpg,car
dataset_cars/output_image220.png,https://cars.usnews.com/static/images/Auto/custom/15608/2024_Toyota_RAV4_Prime_1.jpg,car
dataset_cars/output_image221.png,https://www.usnews.com/object/image/0000018d-f0e1-d748-a9ad-fcef0f900001/01-2024-toyota-sequoia-angular-front-jmv.JPG?update-time=1709143463319&size=responsiveGallery,car
dataset_cars/output_image222.png,https://www.usnews.com/object/image/0000018c-0d02-dd86-a5ef-4f2202090000/2024-toyota-sienna-xle-awd-snset-bronze-mica-005-1500x874-1-1.jpg?update-time=1701025283742&size=responsiveGallery,car
dataset_cars/output_image223.png,https://www.usnews.com/object/image/0000018d-f556-d996-a1dd-f5561e0e0000/2024-toyota-tacoma-limited-007.jpeg?update-time=1709218078015&size=responsiveGallery,car
dataset_cars/output_image224.png,https://www.usnews.com/object/image/0000018e-11a2-d7d6-a1be-95e64cf50001/01-2024-toyota-tundra-angular-front-jmv.JPG?update-time=1709695101771&size=responsiveGallery,car
dataset_cars/output_image225.png,https://www.usnews.com/object/image/0000018d-85d7-d014-a1af-afd74b060001/01-2024-toyota-venza-angular-front-jmv.JPG?update-time=1707347670235&size=responsiveGallery,car
dataset_cars/output_image226.png,https://www.usnews.com/object/image/0000018d-1e89-d42b-adfd-5efd15160001/large-15583-2022arteon-1.jpg?update-time=1705614316238&size=responsiveGallery,car
dataset_cars/output_image227.png,https://cars.usnews.com/static/images/Auto/custom/15519/2024_Volkswagen_Atlas_Angular_Front_1.jpg,car
dataset_cars/output_image228.png,https://www.usnews.com/object/image/0000018d-f193-d88a-a3fd-f5fb1e5a0000/17142-special-edition2024volkswagengolfgti380celebratesthemanualtransmissioninvwshothatch-1.jpg?update-time=1709154966379&size=responsiveGallery,car
dataset_cars/output_image229.png,https://cars.usnews.com/static/images/Auto/custom/15598/2024_Volkswagen_Jetta_1.jpg,car
dataset_cars/output_image230.png,https://www.usnews.com/object/image/0000018d-1e8b-d912-a7ff-be9f265e0001/large-14952-2022taos-1.jpg?update-time=1705614451432&size=responsiveGallery,car
dataset_cars/output_image231.png,https://www.usnews.com/object/image/0000018d-2389-d32d-a3ed-b7fb14110001/large-14971-2022tiguan-1.jpg?update-time=1705698202332&size=responsiveGallery,car
dataset_cars/output_image232.png,https://cars.usnews.com/static/images/Auto/custom/15269/2024_Volvo_C40_Recharge_Angular_Front_1.jpg,car
dataset_cars/output_image233.png,https://www.usnews.com/object/image/0000018d-f190-d343-abcd-fdf384ab0001/294033-s60-recharge-t8-thunder-grey-2.jpg?update-time=1709154795778&size=responsiveGallery,car
dataset_cars/output_image234.png,https://www.usnews.com/object/image/0000018e-147b-dbd2-a98e-b77ba3ae0000/295005-s90-recharge-t8-awd-platinum-grey-3.jpg?update-time=1709740630518&size=responsiveGallery,car
dataset_cars/output_image235.png,https://www.usnews.com/object/image/0000018e-0f8e-d43a-a1cf-9faf8dc20001/295710-the-volvo-v90-b6-awd-cross-country-in-thunder-grey.jpg?update-time=1709657984416&size=responsiveGallery,car
dataset_cars/output_image236.png,https://www.usnews.com/object/image/0000018c-7dc7-d83c-a98f-ffef70f90001/294990-xc40-b4-silver-dawn.jpg?update-time=1702917271277&size=responsiveGallery,car
dataset_cars/output_image237.png,https://www.usnews.com/object/image/0000018c-fa92-d741-adae-ff9a894c0001/24-volvo-xc40-rc-ext1.jpg?update-time=1705011084371&size=responsiveGallery,car
dataset_cars/output_image238.png,https://cars.usnews.com/static/images/Auto/custom/15583/2024_Volvo_XC60_1.jpg,car
dataset_cars/output_image239.png,https://cars.usnews.com/static/images/Auto/custom/15582/2024_Volvo_XC90_1.jpg,car
dataset_cars/output_image240.png,https://www.usnews.com/object/image/0000018d-22b6-d523-afef-e3ffd7e10001/24-volvo-xc90-recharge-ext1.jpg?update-time=1705684843487&size=responsiveGallery,car
dataset_cars/output_image241.png,https://cars.usnews.com/static/images/Auto/custom/15392/2023_Acura_TLX_Type_S_1.jpg,car
dataset_cars/output_image242.png,https://cars.usnews.com/static/images/Auto/custom/15436/2023_Alfa_Romeo_Giulia_Quadrifoglio_1.jpg,car
dataset_cars/output_image243.png,https://cars.usnews.com/static/images/Auto/custom/15020/2023_Alfa_Romeo_Stelvio_Angular_Front_1.jpg,car
dataset_cars/output_image244.png,https://cars.usnews.com/static/images/Auto/custom/15345/2023_Alfa_Romeo_Stelvio_Quadrifoglio_1.jpg,car
dataset_cars/output_image245.png,https://www.usnews.com/object/image/0000018c-5f23-dc6c-aded-ffbf95180000/https-cars-dms-usnews-com-static-uploads-images-auto-custom-15145-original-2023-audi-a5-angular-front-1.jpg?update-time=1685136174000&size=responsiveGallery,car
dataset_cars/output_image246.png,https://cars.usnews.com/static/images/Auto/custom/15086/2023_Audi_A8_1.jpg,car
dataset_cars/output_image247.png,https://cars.usnews.com/static/images/Auto/custom/15067/2023_Audi_e-tron_GT_1.jpg,car
dataset_cars/output_image248.png,https://cars.usnews.com/static/images/Auto/custom/15108/2023_Audi_Q4_e-tron_Angular_Front_1.jpg,car
dataset_cars/output_image249.png,https://cars.usnews.com/static/images/Auto/custom/15444/2023_Audi_RS_3_1.jpg,car
dataset_cars/output_image250.png,https://cars.usnews.com/static/images/Auto/custom/15453/2023_Audi_RS_5_1.jpg,car
dataset_cars/output_image251.png,https://cars.usnews.com/static/images/Auto/custom/15385/2023_Audi_RS_7_1.jpg,car
dataset_cars/output_image252.png,https://cars.usnews.com/static/images/Auto/custom/15439/2023_Audi_RS_e-tron_GT_1.jpg,car
dataset_cars/output_image253.png,https://cars.usnews.com/static/images/Auto/custom/15360/2023_Audi_RS_Q8_1.jpg,car
dataset_cars/output_image254.png,https://cars.usnews.com/static/images/Auto/custom/15414/2023_Audi_S3_1.jpg,car
dataset_cars/output_image255.png,https://cars.usnews.com/static/images/Auto/custom/15457/2023_Audi_S4_1.jpg,car
dataset_cars/output_image256.png,https://cars.usnews.com/static/images/Auto/custom/15424/2023_Audi_S5_1.jpg,car
dataset_cars/output_image257.png,https://cars.usnews.com/static/images/Auto/custom/15381/2023_Audi_S7_1.jpg,car
dataset_cars/output_image258.png,https://cars.usnews.com/static/images/Auto/custom/15377/2023_Audi_S8_1.jpg,car
dataset_cars/output_image259.png,https://cars.usnews.com/static/images/Auto/custom/15339/2023_Audi_SQ5_1.jpg,car
dataset_cars/output_image260.png,https://cars.usnews.com/static/images/Auto/custom/15363/2023_Audi_SQ7_1.jpg,car
dataset_cars/output_image261.png,https://cars.usnews.com/static/images/Auto/custom/15352/2023_Audi_SQ8_1.jpg,car
dataset_cars/output_image262.png,https://cars.usnews.com/static/images/Auto/custom/15017/2023_BMW_3-Series_Angular_Front_1.jpg,car
dataset_cars/output_image263.png,https://cars.usnews.com/static/images/Auto/custom/15505/2023_BMW_330e_2.jpg,car
dataset_cars/output_image264.png,https://cars.usnews.com/static/images/Auto/custom/15508/2023_BMW_530e_1.jpg,car
dataset_cars/output_image265.png,https://www.usnews.com/object/image/0000018c-5f25-dc6c-aded-ffbd17e30000/https-cars-dms-usnews-com-static-uploads-images-auto-custom-15166-original-2023-bmw-i7-angular-front-13.jpg?update-time=1682353710000&size=responsiveGallery,car
dataset_cars/output_image266.png,https://cars.usnews.com/static/images/Auto/custom/14967/2023_BMW_iX_M60_Angular_Front_1.jpg,car
dataset_cars/output_image267.png,https://cars.usnews.com/static/images/Auto/custom/14617/2023_BMW_M2_Angular_Front_1.jpg,car
dataset_cars/output_image268.png,https://cars.usnews.com/static/images/Auto/custom/15409/2023_BMW_M3_1.jpg,car
dataset_cars/output_image269.png,https://cars.usnews.com/static/images/Auto/custom/15412/2023_BMW_M4_1.jpg,car
dataset_cars/output_image270.png,https://cars.usnews.com/static/images/Auto/custom/15389/2023_BMW_M5_1.jpg,car
dataset_cars/output_image271.png,https://www.usnews.com/object/image/0000018b-d4b5-dbbd-a78f-d5bf0ea20000/2023-bmw-x1-1-angular-front.JPG?update-time=1700150883483&size=responsiveGallery,car
dataset_cars/output_image272.png,https://cars.usnews.com/static/images/Auto/custom/14957/2023_BMW_X2_1.jpg,car
dataset_cars/output_image273.png,https://cars.usnews.com/static/images/Auto/custom/15342/2023_BMW_X3_M_1.jpg,car
dataset_cars/output_image274.png,https://cars.usnews.com/static/images/Auto/custom/15349/2023_BMW_X4_M_1.jpg,car
dataset_cars/output_image275.png,https://cars.usnews.com/static/images/Auto/custom/15370/BMW_X5_M_1.jpg,car
dataset_cars/output_image276.png,https://cars.usnews.com/static/images/Auto/custom/15355/2023_BMW_X6_M_1.jpg,car
dataset_cars/output_image277.png,https://cars.usnews.com/static/images/Auto/custom/15161/2023_BMW_Z4_Angular_Front_1.jpg,car
dataset_cars/output_image278.png,https://cars.usnews.com/static/images/Auto/custom/15462/2023_Cadillac_CT4-V_Blackwing_1.jpg,car
dataset_cars/output_image279.png,https://cars.usnews.com/static/images/Auto/custom/15466/2023_Cadillac_CT4-V_1.jpg,car
dataset_cars/output_image280.png,https://cars.usnews.com/static/images/Auto/custom/15394/2023_Cadillac_CT5-V_Blackwing_1.jpg,car
dataset_cars/output_image281.png,https://cars.usnews.com/static/images/Auto/custom/15402/2023_Cadillac_CT5-V_1.jpg,car
dataset_cars/output_image282.png,https://cars.usnews.com/static/images/Auto/custom/15357/2023_Cadillac_Escalade_V_1.jpg,car
dataset_cars/output_image283.png,https://cars.usnews.com/static/images/Auto/custom/14991/2023_Cadillac_Lyriq_1.jpg,car
dataset_cars/output_image284.png,https://www.usnews.com/object/image/0000018c-5f11-dc6c-aded-ffbdf9e70000/230223-chevy-volt-euv-04.JPG?update-time=1702496910031&size=responsiveGallery,car
dataset_cars/output_image285.png,https://cars.usnews.com/static/images/Auto/custom/15043/2023_Chevrolet_Bolt_1.jpg,car
dataset_cars/output_image286.png,https://cars.usnews.com/static/images/Auto/custom/15228/2023_Chevrolet_Colorado_Angular_Front_1.jpg,car
dataset_cars/output_image287.png,https://cars.usnews.com/static/images/Auto/custom/15011/2023_Chevrolet_Corvette_Angular_Front_1.jpg,car
dataset_cars/output_image288.png,https://cars.usnews.com/static/images/Auto/custom/15148/2023_Chevrolet_Silverado_1500_Angular_Front_1.jpg,car
dataset_cars/output_image289.png,https://cars.usnews.com/static/images/Auto/custom/15448/2023_Chevrolet_Silverado_2500HD_1.jpg,car
dataset_cars/output_image290.png,https://cars.usnews.com/static/images/Auto/custom/15191/2023_Dodge_Challenger_Angular_Front_1.jpg,car
dataset_cars/output_image291.png,https://www.usnews.com/object/image/0000018c-5f07-dc6c-aded-ffbf9bba0000/23-dodge-hornet-zd-1-ang-front.JPG?update-time=1702497100100&size=responsiveGallery,car
dataset_cars/output_image292.png,https://cars.usnews.com/static/images/Auto/custom/15130/Angular_Front_2023_Ford_Bronco_Sport_1.jpg,car
dataset_cars/output_image293.png,https://cars.usnews.com/static/images/Auto/custom/15156/2023_Ford_Escape_Hybrid_1.jpg,car
dataset_cars/output_image294.png,https://www.usnews.com/object/image/0000018b-d4b0-dbbd-a78f-d5badc690000/https-cars-dms-usnews-com-static-uploads-images-auto-custom-15157-original-2023-ford-escape-2.jpg?update-time=1700523472295&size=responsiveGallery,car
dataset_cars/output_image295.png,https://cars.usnews.com/static/images/Auto/custom/15471/2023_Ford_Escape_Plug-In_Hybrid_Angular_Front_1.jpg,car
dataset_cars/output_image296.png,https://cars.usnews.com/static/images/Auto/custom/15143/2023_Ford_Explorer_Hybrid_2.jpg,car
dataset_cars/output_image297.png,https://cars.usnews.com/static/images/Auto/custom/15149/2023_Ford_F-150_Lightning_Angular_Front_1.jpg,car
dataset_cars/output_image298.png,https://cars.usnews.com/static/images/Auto/custom/15096/2023_Ford_Mustang_Mach-E_Angular_Front_1.jpg,car
dataset_cars/output_image299.png,https://cars.usnews.com/static/images/Auto/custom/15247/2023_Genesis_Electrified_GV70_Angular_Front_1.jpg,car
dataset_cars/output_image300.png,https://cars.usnews.com/static/images/Auto/custom/15098/2023_Genesis_G80_1.jpg,car
dataset_cars/output_image301.png,https://cars.usnews.com/static/images/Auto/custom/15023/2023_Genesis_G90_Angular_Front_1.jpg,car
dataset_cars/output_image302.png,https://cars.usnews.com/static/images/Auto/custom/14965/2023_Genesis_GV60_Angular_Front_1.jpg,car
dataset_cars/output_image303.png,https://cars.usnews.com/static/images/Auto/custom/15003/2023_Genesis_GV70_1.jpg,car
dataset_cars/output_image304.png,https://cars.usnews.com/static/images/Auto/custom/14980/2023_Genesis_GV80_Angular_Front_1.jpg,car
dataset_cars/output_image305.png,https://cars.usnews.com/static/images/Auto/custom/15270/2023_GMC_Canyon_Angular_Front_1.jpg,car
dataset_cars/output_image306.png,https://cars.usnews.com/static/images/Auto/custom/15100/2023_GMS_Sierra_1500_Angular_Front_1.jpg,car
dataset_cars/output_image307.png,https://cars.usnews.com/static/images/Auto/custom/15328/2023_GMC_Sierra_2500HD_8.jpg,car
dataset_cars/output_image308.png,https://cars.usnews.com/static/images/Auto/custom/15038/2023_GMC_Yukon_Angular_Front_1.jpg,car
dataset_cars/output_image309.png,https://cars.usnews.com/static/images/Auto/custom/15213/2023_Honda_Accord_Hybrid_Angular_Front_1.jpg,car
dataset_cars/output_image310.png,https://cars.usnews.com/static/images/Auto/custom/15416/2023_Honda_Civic_Type_R_1.jpg,car
dataset_cars/output_image311.png,https://cars.usnews.com/static/images/Auto/custom/15015/2023_Honda_CR-V_1.jpg,car
dataset_cars/output_image312.png,https://cars.usnews.com/static/images/Auto/custom/15136/2023_Honda_CR-V_Hybrid_Angular_Front_1.jpg,car
dataset_cars/output_image313.png,https://cars.usnews.com/static/images/Auto/custom/14976/2023_Honda_HR-V_Angular_Front_1.jpg,car
dataset_cars/output_image314.png,https://www.usnews.com/object/image/0000018c-5f1f-dc6c-aded-ffbf717d0000/https-cars-dms-usnews-com-static-uploads-images-auto-custom-15223-original-2023-honda-pilot-angular-front-1.jpg?update-time=1677020560000&size=responsiveGallery,car
dataset_cars/output_image315.png,https://cars.usnews.com/static/images/Auto/custom/14989/2023_Hyundai_Elantra_Angular_Front_1.jpg,car
dataset_cars/output_image316.png,https://cars.usnews.com/static/images/Auto/custom/14990/2023_Hyundai_Elantra_Hybrid_1.jpg,car
dataset_cars/output_image317.png,https://cars.usnews.com/static/images/Auto/custom/15418/2023_Hyundai_Elantra_N_1.jpg,car
dataset_cars/output_image318.png,https://www.usnews.com/object/image/0000018c-5f06-dc6c-aded-ffbe29d60000/230418-hyundai-ioniq-5-ext-01.JPG?update-time=1702497958106&size=responsiveGallery,car
dataset_cars/output_image319.png,https://cars.usnews.com/static/images/Auto/custom/15122/2023_Hyundai_Ioniq_6_Angular_Front_1.jpg,car
dataset_cars/output_image320.png,https://cars.usnews.com/static/images/Auto/custom/15036/2023_Hyundai_Palisade_Angular_Front_1.jpg,car
dataset_cars/output_image321.png,https://cars.usnews.com/static/images/Auto/custom/15045/2023_Hyundai_Santa_Cruz_Angula_Front_1.jpg,car
dataset_cars/output_image322.png,https://cars.usnews.com/static/images/Auto/custom/15048/2023_Hyundai_Santa_Fe_Angular_Front_1.jpg,car
dataset_cars/output_image323.png,https://cars.usnews.com/static/images/Auto/custom/15171/2023_Hyundai_Santa_Fe_Hybrid_1.jpg,car
dataset_cars/output_image324.png,https://cars.usnews.com/static/images/Auto/custom/15473/2023_Hyundai_Santa_Fe_Plug-In_Hybrid_1.jpg,car
dataset_cars/output_image325.png,https://cars.usnews.com/static/images/Auto/custom/15114/2023_Hyundai_Sonata_1.jpg,car
dataset_cars/output_image326.png,https://cars.usnews.com/static/images/Auto/custom/15172/2023_Hyundai_Tucson_Hybrid_1.jpg,car
dataset_cars/output_image327.png,https://cars.usnews.com/static/images/Auto/custom/15475/2023_Hyundai_Tucson_PHEV_Angular_Front_1.jpg,car
dataset_cars/output_image328.png,https://cars.usnews.com/static/images/Auto/custom/15127/2023_Infiniti_QX50_1.jpg,car
dataset_cars/output_image329.png,https://www.usnews.com/object/image/0000018c-5f16-dc6c-aded-ffbebdb90000/https-cars-dms-usnews-com-static-uploads-images-auto-custom-14994-original-2023-infiniti-qx55-angular-front-1.jpg?update-time=1693865259000&size=responsiveGallery,car
dataset_cars/output_image330.png,https://cars.usnews.com/static/images/Auto/custom/15120/2023_Infiniti_QX80_Angular_Front_1.jpg,car
dataset_cars/output_image331.png,https://cars.usnews.com/static/images/Auto/custom/14969/2023_Jaguar_I_Pace_1.jpg,car
dataset_cars/output_image332.png,https://cars.usnews.com/static/images/Auto/custom/15224/2023_Jeep_Compass_Angular_Front_1.jpg,car
dataset_cars/output_image333.png,https://cars.usnews.com/static/images/Auto/custom/15039/2023_Jeep_Grand_Cherokee_L_1.jpg,car
dataset_cars/output_image334.png,https://cars.usnews.com/static/images/Auto/custom/15101/2023_Jeep_Grand_Wagoneer_Angular_Front_1.jpg,car
dataset_cars/output_image335.png,https://cars.usnews.com/static/images/Auto/custom/15102/2023_Jeep_Wagoneer_1.jpg,car
dataset_cars/output_image336.png,https://cars.usnews.com/static/images/Auto/custom/15480/2023_Jeep_Wrangler_4xe_1.jpg,car
dataset_cars/output_image337.png,https://cars.usnews.com/static/images/Auto/custom/15170/2023_Kia_EV6_Angular_Front_1.jpg,car
dataset_cars/output_image338.png,https://www.usnews.com/object/image/0000018b-d4ae-dbbd-a78f-d5aef7a60000/2023-kia-niro-angular-front.JPG?update-time=1700151595354&size=responsiveGallery,car
dataset_cars/output_image339.png,https://cars.usnews.com/static/images/Auto/custom/15123/2023_Kia_Niro_EV_Angular_Front_1.jpg,car
dataset_cars/output_image340.png,https://cars.usnews.com/static/images/Auto/custom/15481/2023_Kia_Niro_Plug-In_Hybrid_1.jpg,car
dataset_cars/output_image341.png,https://cars.usnews.com/static/images/Auto/custom/15084/2023_Kia_Sorento_Angular_Front_1.jpg,car
dataset_cars/output_image342.png,https://cars.usnews.com/static/images/Auto/custom/15093/2023_Kia_Sorento_Hybrid_1.jpg,car
dataset_cars/output_image343.png,https://cars.usnews.com/static/images/Auto/custom/15483/2023_Kia_Sorento_PHEV_Angular_Front_1.jpg,car
dataset_cars/output_image344.png,https://www.usnews.com/object/image/0000018b-d4af-dbbd-a78f-d5afc8530000/https-cars-dms-usnews-com-static-uploads-images-auto-custom-14924-original-2023-kia-sportage-27.jpg?update-time=1652124046000&size=responsiveGallery,car
dataset_cars/output_image345.png,https://cars.usnews.com/static/images/Auto/custom/14958/2023_Kia_Sportage_Hybrid_Angular_Front_1.jpg,car
dataset_cars/output_image346.png,https://cars.usnews.com/static/images/Auto/custom/15484/2023_Kia_Sportage_Plug-In_Hybrid_1.jpg,car
dataset_cars/output_image347.png,https://cars.usnews.com/static/images/Auto/custom/15146/2023_Kia_Telluride_Angular_Front_1.jpg,car
dataset_cars/output_image348.png,https://cars.usnews.com/static/images/Auto/custom/14954/2023_Land_Rover_Defender_110_Angular_Front_1.jpg,car
dataset_cars/output_image349.png,https://cars.usnews.com/static/images/Auto/custom/14955/2023_Land_Rover_Discovery_1.jpg,car
dataset_cars/output_image350.png,https://cars.usnews.com/static/images/Auto/custom/14950/2023_Land_Rover_Range_Rover_Evoque_1.jpg,car
dataset_cars/output_image351.png,https://cars.usnews.com/static/images/Auto/custom/15094/2023_Land_Rover_Range_Rover_Sport_Angular_Front_1.jpg,car
